Be7_Inj	Be7_Rec	Be7_RMS	pep_Inj	pep_Rec	pep_RMS	Bi210_Inj	Bi210_Rec	Bi210_RMS	K40_Inj	K40_Rec	K40_RMS	Kr85_Inj	Kr85_Rec	Kr85_RMS	U238_Inj	U238_Rec	U238_RMS	Th232_Inj	Th232_Rec	Th232_RMS	Po210_Inj	Po210_Rec	Po210_RMS	CNO_Inj	CNO_Rec	CNO_RMS	C10_2_Inj	C10_2_Rec	C10_2_RMS	He6_2_Inj	He6_2_Rec	He6_2_RMS	C11_Inj	C11_Rec	C11_RMS	C11_2_Inj	C11_2_Rec	C11_2_RMS	Chi2NDF
48.992	49.2305	0.204919	2.80584	3.2495	0.120643	120.318	122.17	0.612144	22.8791	23.0129	0.0870052	50.0111	51.1184	0.444427	150.503	150.627	0.16587	35.0862	35.2618	0.0826047	122.127	122.068	0.0372239	5.02926	0.685404	0.977922	3.70172	6.93462	3.35634	2.80039	3.03624	0.292221	19.1558	19.1459	0.0348833	593.952	593.801	0.14534	44049.4
48.9969	48.893	0.224512	2.79087	2.60787	0.180636	120.265	118.856	1.16732	22.8953	22.8482	0.0912704	50.0131	50.0753	0.509636	150.493	150.435	0.171746	35.0793	35.1124	0.0852082	122.119	122.083	0.0376057	5.03275	7.40379	1.87862	3.70509	7.78334	3.37055	2.80298	2.65597	0.29591	19.1921	19.157	0.0425972	593.932	593.937	0.150228	44036
48.9986	48.6595	0.2296	2.803	2.62084	0.198074	120.285	119.617	1.28903	22.9069	22.8596	0.0914201	50.019	50.3456	0.529899	150.509	150.499	0.171809	35.0949	35.081	0.0853529	122.137	122.112	0.0375267	5.02655	6.35461	2.07509	3.69719	7.36272	3.37245	2.79322	2.82126	0.296327	19.157	19.1631	0.0440369	593.972	593.936	0.150872	43938.3
48.9973	48.9611	0.224357	2.80103	2.61466	0.181409	120.243	119.054	1.16641	22.8965	22.9328	0.0903407	49.9614	49.553	0.512371	150.499	150.539	0.172577	35.0968	35.1397	0.0848074	122.094	122.098	0.0376019	5.02173	6.79993	1.88901	3.704	2.93783	3.28278	2.80106	3.01752	0.293591	19.1651	19.1158	0.0422491	593.956	593.858	0.148397	44138.1
48.9902	49.229	0.223476	2.7986	2.85747	0.178004	120.322	120.356	1.15068	22.9039	22.8036	0.0910502	50.0093	49.5632	0.504164	150.484	150.567	0.170739	35.0695	35.137	0.0849392	122.124	122.101	0.0376266	5.02667	4.77965	1.84108	3.697	2.69653	3.34805	2.8041	2.73651	0.298171	19.1619	19.1863	0.0424446	594.013	594.057	0.151158	43938.7
48.9707	49.5387	0.204922	2.79987	3.18281	0.120832	120.286	122.26	0.611065	22.9143	22.9336	0.0868324	49.9999	50.4854	0.444264	150.48	150.341	0.1657	35.0807	35.1031	0.0825429	122.095	122.055	0.0372068	5.02989	1.47555	0.982601	3.69481	2.76738e-05	16.1243	2.79681	2.40278	0.288727	19.1571	19.1858	0.0347757	593.986	594.163	0.14528	44087.1
49.0195	49.0819	0.223697	2.80026	2.74906	0.179533	120.285	119.625	1.16244	22.8935	22.8394	0.0911216	49.9906	50.1611	0.508334	150.523	150.383	0.172172	35.0976	35.1247	0.0850635	122.08	122.073	0.03759	5.03	5.8468	1.85637	3.69721	2.94065	3.48829	2.79828	3.79363	0.296761	19.1637	19.1782	0.0425865	593.956	593.659	0.150497	43960.7
48.9791	48.9834	0.22354	2.79815	2.80972	0.177909	120.339	120.427	1.14511	22.8739	22.9764	0.0914746	50.0036	50.1079	0.510514	150.482	150.37	0.172128	35.1074	35.0335	0.0852426	122.087	122.061	0.0376861	5.02315	5.04282	1.83435	3.69958	9.91171	3.38724	2.7964	2.87987	0.296647	19.1667	19.1476	0.04244	593.865	593.79	0.150679	43983.8
49.0088	48.9811	0.224461	2.80247	2.89581	0.180265	120.269	119.671	1.17711	22.8961	22.8819	0.0912321	49.9546	50.169	0.505023	150.519	150.497	0.169471	35.1072	35.0826	0.0852284	122.12	122.076	0.037561	5.04397	5.99062	1.8856	3.6955	3.2553	3.3865	2.79794	2.24221	0.295597	19.1357	19.0793	0.0425611	593.901	594.061	0.149417	44229.6
48.9785	48.9441	0.223496	2.79245	2.69755	0.177402	120.306	120.594	1.14032	22.8964	22.9058	0.0913196	50.006	49.4617	0.506647	150.531	150.661	0.171741	35.0786	35.0424	0.0850928	122.092	122.122	0.0376248	5.01544	4.7916	1.82503	3.68946	7.83517	3.37094	2.79871	2.8745	0.295337	19.1572	19.1784	0.0423426	593.87	593.888	0.150349	44072.8
49.0594	49.2475	0.223265	2.79537	2.77014	0.176517	120.289	121.215	1.13075	22.9144	23.0977	0.0915576	49.972	50.2001	0.507619	150.457	150.429	0.172646	35.0894	35.1495	0.0854686	122.111	122.083	0.0376003	5.03377	3.39552	1.8031	3.70839	4.60346	3.35491	2.79906	2.3273	0.298228	19.1594	19.1572	0.0424719	593.952	594.082	0.150353	44116.4
49.0136	49.0422	0.224163	2.80256	2.76662	0.182369	120.345	119.172	1.17705	22.9	22.8125	0.0901356	50.003	49.257	0.510432	150.468	150.635	0.169888	35.096	34.9678	0.0843911	122.083	122.058	0.037593	5.0288	6.93288	1.89274	3.70301	5.62175	3.33657	2.80024	3.0121	0.295751	19.1503	19.1614	0.0425476	594.052	593.999	0.150133	44045.7
49.0216	49.0074	0.224374	2.79751	2.79167	0.181148	120.263	119.898	1.16776	22.9171	22.9796	0.0913746	50.0039	50.1522	0.510764	150.503	150.739	0.171428	35.0978	35.1823	0.0851355	122.137	122.089	0.0375451	5.03265	4.94911	1.87237	3.699	0.0160312	14.1575	2.79696	3.2298	0.293453	19.1635	19.1273	0.0428032	593.964	593.783	0.150487	44171.9
49.0029	48.8102	0.237481	2.80398	2.92221	0.220448	120.282	120.661	1.4566	22.8945	22.951	0.0915666	50.0087	50.37	0.556861	150.548	150.734	0.172379	35.0939	35.0978	0.0856067	122.1	122.121	0.0375297	5.02885	3.97738	2.34924	3.69794	1.82866e-08	12.231	2.79913	2.59677	0.291375	19.1617	19.1423	0.0460751	593.981	594.102	0.151606	44021.1
48.9831	49.0355	0.22329	2.79794	2.88274	0.180387	120.311	120.306	1.15763	22.9049	22.7564	0.0906298	50.0021	49.316	0.508371	150.457	150.56	0.170634	35.0764	35.0689	0.0847162	122.082	122.105	0.0375678	5.02478	5.12552	1.85527	3.70059	3.81442	3.267	2.79826	2.88863	0.296921	19.1629	19.1753	0.0423893	593.969	593.986	0.149725	44022.3
49.0279	49.2438	0.223216	2.80448	2.94704	0.17857	120.344	120.494	1.15062	22.8968	23.0187	0.0913763	50.0003	50.2291	0.50828	150.498	150.521	0.171382	35.0717	35.0617	0.0850782	122.11	122.091	0.037565	5.02633	4.17666	1.83262	3.69942	4.54826	3.38049	2.80173	2.87267	0.297448	19.1649	19.1401	0.0424797	593.881	593.8	0.150044	44224.9
49.0228	48.8451	0.255114	2.802	2.89312	0.265197	120.261	121.951	1.78788	22.8995	22.8119	0.0923612	50.0058	50.1575	0.614622	150.487	150.51	0.17359	35.075	35.0752	0.0862374	122.086	122.101	0.0375213	5.03523	2.74426	2.87713	3.70444	1.67568	3.22843	2.80384	2.8733	0.297254	19.1706	19.2461	0.050767	593.862	593.946	0.153938	43906.5
48.9819	48.8688	0.230935	2.79708	2.71935	0.201796	120.278	120.153	1.3177	22.8996	22.9191	0.0915277	50.0152	50.3262	0.534293	150.478	150.393	0.171952	35.0968	34.9713	0.0853271	122.104	122.082	0.037528	5.02595	5.71262	2.12196	3.69322	7.40939	3.37173	2.79645	2.61469	0.29644	19.1603	19.1761	0.0444015	594.052	594.123	0.151061	43994.6
48.9955	48.7183	0.226918	2.79844	2.57298	0.190216	120.325	117.97	1.22879	22.9063	22.8796	0.0911972	50.0262	49.407	0.520827	150.464	150.616	0.171692	35.1053	35.0636	0.0852553	122.068	122.057	0.0375192	5.03039	8.68835	1.97537	3.69721	1.86418e-08	2.53241	2.80338	2.99097	0.290941	19.1536	19.1129	0.0432584	593.848	593.774	0.150364	44055
49.0221	49.1833	0.231778	2.8014	2.82132	0.204557	120.305	120.074	1.33789	22.8833	22.9961	0.0914739	50.0027	50.1961	0.538046	150.462	150.182	0.171995	35.0842	35.1235	0.0854063	122.067	122.076	0.0375195	5.02815	5.17315	2.15576	3.70869	1.62725	3.00559	2.79945	2.6464	0.296674	19.152	19.1269	0.0445883	593.909	594.009	0.150976	43933.3
49.0097	49.2828	0.224174	2.80611	3.11046	0.180915	120.283	122.473	1.15582	22.8877	22.8521	0.0912378	50.0422	50.3649	0.509741	150.531	150.57	0.171296	35.0823	35.003	0.0851584	122.072	122.059	0.0376997	5.03122	1.55727	1.83517	3.7036	1.00207e-06	3.31758	2.79657	2.85601	0.287405	19.1554	19.2086	0.0423786	593.933	594.016	0.15043	43893.1
48.9954	48.9105	0.223025	2.80297	2.86832	0.178706	120.259	119.99	1.14806	22.9013	22.7656	0.0921393	50.0094	50.0079	0.509448	150.483	150.414	0.171367	35.075	35.0224	0.0859051	122.127	122.119	0.037653	5.01954	5.90417	1.84133	3.69945	2.27065	3.24016	2.80251	2.61418	0.296592	19.1532	19.1516	0.0424984	593.95	594.023	0.15009	43925.3
48.9684	49.1359	0.228951	2.79965	2.66912	0.196049	120.298	119.316	1.27365	22.905	22.9435	0.091358	50.0028	49.5491	0.527607	150.53	150.428	0.171778	35.115	35.0261	0.0853184	122.086	122.061	0.0375203	5.01877	6.82283	2.0497	3.70044	0.337282	13.8493	2.79622	2.83451	0.293827	19.1635	19.1401	0.0438282	593.897	593.902	0.150729	43902.7
48.9966	48.7243	0.223837	2.80382	2.68326	0.179912	120.271	119.857	1.16113	22.9191	22.8555	0.0905811	49.9955	49.71	0.510328	150.432	150.428	0.171806	35.0939	34.9957	0.0846275	122.1	122.123	0.0375564	5.02401	6.36167	1.86242	3.70023	3.64141	3.32552	2.79955	2.51774	0.295218	19.1595	19.1856	0.0422958	594.005	594.107	0.149249	44028.4
49.0191	49.0655	0.223038	2.79452	2.86647	0.178413	120.317	121.418	1.15053	22.9085	22.8143	0.0913539	49.99	50.3055	0.505542	150.523	150.388	0.169906	35.0849	35.0751	0.0852034	122.154	122.132	0.0375435	5.02989	3.73802	1.83809	3.70573	1.15211e-07	13.4877	2.80228	2.94853	0.289553	19.1699	19.2186	0.0427178	593.942	593.994	0.150536	43946.8
49.0188	48.7323	0.233879	2.79686	2.86428	0.210441	120.288	120.332	1.38201	22.9016	22.9725	0.0914444	49.9863	49.963	0.54464	150.5	150.826	0.172185	35.0983	35.0633	0.0854648	122.074	122.04	0.0375226	5.01717	4.67923	2.22763	3.70424	3.48604e-08	2.77364	2.79843	3.1194	0.291169	19.1477	19.1178	0.0451237	594.035	593.908	0.151175	44080.1
49.0176	49.0763	0.221436	2.80538	3.16424	0.171496	120.233	120.943	1.09217	22.891	22.9426	0.091045	49.9979	51.6764	0.498569	150.448	150.109	0.169993	35.0766	34.973	0.084726	122.138	122.048	0.0375683	5.03164	3.54174	1.73495	3.70546	2.62186	3.29978	2.79471	2.87083	0.295837	19.1687	19.1792	0.0417008	593.949	593.935	0.149635	43976.4
49.0065	49.1274	0.223935	2.79777	2.84441	0.179709	120.31	121.337	1.15666	22.887	22.8671	0.0913183	49.9857	49.5444	0.509992	150.539	150.445	0.171528	35.0678	35.0479	0.0850891	122.118	122.173	0.0376441	5.02195	3.66957	1.84802	3.70171	6.8807	3.3883	2.7969	2.8591	0.296921	19.1652	19.187	0.0424972	593.976	593.993	0.150393	44100.7
49.0081	48.9745	0.223449	2.80342	2.66982	0.177517	120.287	120.592	1.14039	22.9144	22.9841	0.0913717	49.9843	49.814	0.506354	150.514	150.626	0.171295	35.084	35.1732	0.085106	122.071	122.103	0.0375863	5.03081	4.58461	1.82352	3.69799	5.59133	3.3838	2.79392	2.6213	0.297242	19.1516	19.1522	0.0423323	593.809	593.797	0.149826	44137.9
48.9929	48.7889	0.22364	2.80017	2.80554	0.178319	120.313	119.994	1.1458	22.9066	22.9616	0.0913814	50.0091	50.1375	0.506873	150.447	150.408	0.171486	35.0631	35.0729	0.0850221	122.146	122.179	0.0375918	5.03595	5.4068	1.83476	3.69283	6.81082	3.3806	2.79623	2.70985	0.29705	19.1673	19.1453	0.0424123	593.894	593.856	0.150153	44062.3
49.0172	48.9022	0.227552	2.79748	2.39785	0.191668	120.329	118.905	1.23951	22.8954	22.7544	0.091391	50.023	48.7119	0.522785	150.529	150.861	0.171756	35.0747	35.0022	0.0853182	122.128	122.131	0.037537	5.02464	8.06415	1.99385	3.70054	2.07016	2.92979	2.80248	3.01144	0.295588	19.1766	19.1713	0.0434146	593.928	593.956	0.150517	43930.8
49.0104	48.9699	0.222904	2.80428	2.96055	0.177465	120.325	121.179	1.1345	22.881	22.8756	0.0912047	50.0187	50.1211	0.507525	150.459	150.469	0.171887	35.1199	35.2432	0.0852726	122.098	122.064	0.037627	5.03516	3.52942	1.81123	3.70297	3.11956e-07	12.4349	2.80102	2.91021	0.293116	19.1854	19.1616	0.0421953	593.936	593.928	0.150315	44001.5
49.0038	48.8338	0.234352	2.80368	2.85954	0.211546	120.281	120.367	1.39121	22.9123	22.9039	0.0915702	50.0052	50.7814	0.546031	150.498	150.764	0.17218	35.0825	35.1243	0.0855041	122.075	122.001	0.0375261	5.02693	4.57765	2.24241	3.69953	1.21907	3.11717	2.80079	2.80816	0.295709	19.1577	19.1349	0.0453041	594.054	594.088	0.15142	44061.2
48.9997	48.9594	0.223845	2.79803	2.72481	0.180449	120.251	120.042	1.15971	22.9118	22.9463	0.0912639	50.0184	50.5409	0.511522	150.511	150.599	0.171842	35.075	35.2512	0.0853212	122.084	122.038	0.0376213	5.03207	4.89359	1.85777	3.70127	4.03682	3.36108	2.80269	2.74513	0.297224	19.159	19.1314	0.0425138	593.893	593.834	0.150458	44076.5
49.0096	49.3866	0.225016	2.79883	3.05598	0.184277	120.267	121.839	1.19256	22.8947	22.896	0.0913185	49.9748	50.0199	0.514035	150.467	150.299	0.171449	35.0537	34.9965	0.0851683	122.102	122.116	0.0375213	5.03303	2.55585	1.89597	3.70434	5.56718	3.32692	2.7987	2.75235	0.296368	19.1635	19.189	0.0429841	593.879	593.975	0.150717	43941.3
49.0204	49.0499	0.223724	2.80016	3.16292	0.176841	120.316	122.657	1.13102	22.9017	22.8217	0.0898684	49.9952	50.7895	0.508612	150.518	150.148	0.170642	35.0838	35.1443	0.0852896	122.116	122.146	0.0369375	5.03246	1.55645	1.78725	3.70033	1.97834e-07	2.92783	2.7978	2.79914	0.291572	19.1552	19.2009	0.0419879	594.01	594.033	0.150238	44051.5
48.9906	49.1971	0.226811	2.7953	2.5479	0.189762	120.301	118.225	1.22489	22.8846	22.8674	0.0911919	49.9815	48.8473	0.520371	150.517	150.321	0.171653	35.0833	34.8619	0.085257	122.103	122.133	0.0375267	5.02659	8.92475	1.96914	3.7018	1.05324e-09	13.0715	2.7993	2.54071	0.291319	19.1656	19.1656	0.0432092	593.994	594.093	0.150391	43987.3
49.0165	48.747	0.223539	2.80003	2.89752	0.177891	120.294	120.425	1.14338	22.9078	22.7914	0.0916175	50.0289	50.0182	0.508418	150.537	150.648	0.17095	35.0828	35.113	0.0854462	122.087	122.103	0.0375594	5.03314	4.88647	1.83111	3.69493	2.38292	3.20219	2.79954	3.15015	0.295953	19.1548	19.1586	0.0422802	593.969	593.854	0.150372	43941.9
49.0095	49.1236	0.224125	2.79918	2.84533	0.178887	120.303	120.562	1.1514	22.895	22.9085	0.0916722	50.0096	50.0734	0.507781	150.559	150.448	0.17174	35.066	35.0029	0.0852156	122.131	122.122	0.0375931	5.03398	4.79787	1.8441	3.7076	6.45394	3.38875	2.79936	2.43093	0.297508	19.1665	19.1713	0.0424074	593.945	594.1	0.149967	44081.7
48.9902	49.2079	0.23089	2.79556	2.79811	0.201917	120.269	120.207	1.31758	22.8918	22.7565	0.0913102	50.0105	49.5271	0.534446	150.463	150.297	0.171869	35.0989	34.9452	0.0853843	122.084	122.128	0.0375237	5.03925	5.68398	2.12228	3.69739	4.44394e-07	1.88041	2.79639	2.68417	0.291035	19.1547	19.2027	0.0443249	594.008	594.121	0.150837	44028.3
49.0432	49.044	0.247481	2.79946	2.86347	0.246168	120.29	121.185	1.6476	22.9242	23.0617	0.0921144	49.9841	50.44	0.589406	150.485	150.549	0.17305	35.0872	35.2558	0.0859782	122.059	122.063	0.037524	5.02486	3.07052	2.65598	3.69733	1.04962	3.10579	2.79957	2.50369	0.297562	19.1521	19.1464	0.0487289	594.058	594.186	0.153037	44017.9
49.0085	49.0817	0.26317	2.80411	3.04535	0.284095	120.302	121.641	1.92488	22.8968	22.8207	0.0926069	49.9944	50.676	0.640469	150.447	150.544	0.17419	35.0656	35.1651	0.0865617	122.068	122.034	0.0375238	5.02473	2.51917	3.09053	3.69096	1.28534	3.16621	2.80973	2.80663	0.297533	19.1626	19.1782	0.0527376	593.84	593.849	0.154917	44100.2
49.0185	49.1803	0.234864	2.79633	2.79512	0.21289	120.371	121.269	1.40072	22.8981	22.7625	0.0915072	49.9912	50.1925	0.547626	150.559	150.362	0.172201	35.0794	34.9052	0.0855065	122.118	122.09	0.0375302	5.01984	4.46712	2.2582	3.70161	0.766564	3.36319	2.7963	2.808	0.295309	19.164	19.2404	0.0454117	593.957	594.074	0.151461	44022.1
49.0237	48.8085	0.223448	2.80649	2.56571	0.179016	120.298	118.682	1.155	22.8923	22.9527	0.0910402	49.9694	49.3491	0.509055	150.526	150.527	0.171406	35.0981	35.1111	0.0851655	122.06	122.092	0.0376186	5.02696	7.65466	1.85411	3.70525	8.35095	3.37215	2.7968	2.93548	0.293773	19.1605	19.1231	0.0425029	593.986	593.837	0.149815	43951.3
49.0059	49.1137	0.223033	2.79802	2.58646	0.17792	120.312	118.516	1.1482	22.9002	22.9863	0.090543	49.9648	49.6003	0.507327	150.469	150.287	0.170117	35.0817	34.9867	0.084279	122.07	122.081	0.0376037	5.03437	7.91415	1.83752	3.70233	6.30679	3.35669	2.80522	3.05173	0.295846	19.1375	19.1137	0.042285	594.032	593.942	0.150145	43946.7
49.0152	48.7716	0.227054	2.79933	2.64591	0.19038	120.343	118.232	1.23058	22.9101	22.9694	0.0913241	50.016	49.1876	0.521097	150.51	150.581	0.171766	35.0871	35.0367	0.0852555	122.113	122.121	0.0375264	5.03876	8.58729	1.97824	3.70309	1.21734	3.1473	2.79917	1.99167	0.297306	19.1482	19.0807	0.0433206	593.957	594.202	0.150741	43957.5
49.0129	48.9655	0.224996	2.79166	2.67196	0.178666	120.273	119.076	1.15347	22.9108	22.9434	0.0916972	49.9886	49.4344	0.508761	150.485	150.639	0.172463	35.0762	35.0567	0.0850108	122.076	122.097	0.0376198	5.03361	6.87011	1.84937	3.70162	6.58898	3.36414	2.7979	2.71346	0.296729	19.1712	19.116	0.0423814	593.943	593.88	0.150208	43983.3
49.0086	48.9804	0.223289	2.8004	3.14086	0.179043	120.315	122.7	1.14689	22.894	22.6326	0.0901016	50.0345	50.377	0.50899	150.535	150.425	0.169797	35.0674	35.0307	0.0839799	122.117	122.144	0.0374674	5.02526	1.89838	1.81629	3.70329	2.96452	3.255	2.80389	3.00922	0.293981	19.1591	19.2375	0.042384	593.949	593.973	0.149711	43921.2
48.9922	49.0447	0.223482	2.80234	2.83321	0.179457	120.292	119.95	1.15023	22.9068	22.9026	0.0911054	50.0156	50.1031	0.508837	150.524	150.653	0.169396	35.0654	35.0778	0.0854688	122.126	122.095	0.0376036	5.03891	5.32776	1.84464	3.70237	3.72827	3.32658	2.80271	2.59154	0.29687	19.1593	19.1322	0.0424612	594	594.035	0.15003	44063.7
49.0157	49.0893	0.220945	2.79906	2.66921	0.172897	120.304	119.83	1.10444	22.8891	22.9286	0.0913544	50.0027	49.4393	0.503156	150.545	150.723	0.171628	35.0842	35.163	0.0854038	122.089	122.112	0.0375474	5.03247	5.46797	1.76542	3.69742	4.71883	3.19394	2.79993	2.98887	0.296225	19.1709	19.1775	0.0418794	593.881	593.764	0.149689	44083.6
48.9899	49.1603	0.222694	2.80243	2.97533	0.178039	120.272	121.174	1.13805	22.9289	22.8073	0.0912429	49.9988	49.5713	0.508607	150.52	150.664	0.170766	35.0742	35.0134	0.0851282	122.077	122.05	0.0376265	5.01975	3.83511	1.81921	3.70259	2.83684	3.25794	2.80529	2.74451	0.29935	19.1543	19.1872	0.0423262	593.948	594.036	0.150498	44010.1
49.0258	49.3478	0.222702	2.79945	3.16412	0.173917	120.317	121.977	1.0855	22.9086	22.791	0.0905774	50.0085	50.1492	0.505451	150.535	150.391	0.172314	35.078	34.9325	0.0848474	122.119	122.112	0.0376463	5.03374	2.62617	1.7348	3.69897	1.92551	3.16141	2.79604	2.58839	0.295061	19.1553	19.1987	0.0414659	593.974	594.107	0.149653	44101.5
48.9996	48.9883	0.228758	2.80283	2.57779	0.195731	120.285	119.148	1.27009	22.9002	22.8507	0.0913303	50.0094	48.732	0.527269	150.469	150.738	0.171823	35.076	35.1057	0.0853169	122.101	122.171	0.0375656	5.02821	6.79101	2.04421	3.69574	1.82156	2.89804	2.79773	2.80199	0.29569	19.1369	19.1394	0.0437714	594.052	594.09	0.151166	43873.4
48.9784	49.1106	0.224257	2.80242	2.98102	0.181354	120.283	121.125	1.17205	22.908	22.7471	0.090638	50.0014	50.2207	0.512219	150.541	150.561	0.170119	35.0432	35.0012	0.0844872	122.137	122.131	0.0375664	5.03309	3.90108	1.88109	3.69822	2.94675	3.25259	2.79868	2.73238	0.29838	19.1531	19.1972	0.0427717	593.892	593.953	0.150189	43860.2
49.0066	49.0334	0.223675	2.80503	2.85871	0.176712	120.294	121.362	1.13102	22.8984	22.711	0.0913631	49.9503	49.6965	0.508002	150.509	150.374	0.171558	35.0803	35.0222	0.0855292	122.124	122.15	0.0376396	5.02336	4.06333	1.80364	3.70891	8.88923	3.38521	2.79637	3.12409	0.297298	19.1494	19.2383	0.0423602	593.91	593.811	0.150776	44262.2
48.9761	48.8557	0.233658	2.80463	2.86956	0.20985	120.294	120.895	1.3774	22.8995	22.798	0.0914692	50.0171	49.9135	0.543871	150.508	150.31	0.172092	35.0778	34.9775	0.0854971	122.113	122.166	0.0375282	5.0298	4.74774	2.22019	3.69748	2.7244e-08	3.30097	2.79892	2.48977	0.291241	19.1719	19.2209	0.0450859	593.94	594.142	0.151202	44078.7
49.0077	49.2504	0.221168	2.79455	2.82923	0.173147	120.324	121.807	1.09553	22.8886	22.8578	0.0910641	50.0065	49.7276	0.504962	150.5	150.46	0.171319	35.0854	35.0528	0.0850652	122.119	122.185	0.0375549	5.02652	2.99869	1.74614	3.70042	1.17875e-07	3.79248	2.79687	2.33065	0.291202	19.1582	19.2076	0.0418016	593.939	594.22	0.149677	44187.9
48.9905	48.9284	0.234334	2.79154	2.93188	0.211478	120.349	120.468	1.39016	22.9083	22.8835	0.0915691	49.9882	50.2853	0.545897	150.497	150.496	0.172178	35.1175	35.1807	0.0854894	122.123	122.101	0.0375314	5.03	4.57627	2.24093	3.6987	1.37661	3.15182	2.80128	2.8983	0.295857	19.1432	19.1291	0.0452802	593.953	593.943	0.151418	44067.4
49.0393	49.232	0.222258	2.79775	3.06093	0.175097	120.259	121.317	1.11355	22.9105	22.9543	0.0916035	49.9651	50.9207	0.505388	150.525	150.371	0.172131	35.0785	35.139	0.0853076	122.062	122.028	0.0376485	5.0363	2.87027	1.77091	3.70574	2.87275	3.30241	2.80271	2.93219	0.294528	19.1648	19.168	0.0421945	593.94	593.966	0.150337	43963
49.004	48.6158	0.224953	2.80068	2.51153	0.184083	120.264	118.744	1.18459	22.8907	22.9739	0.0912653	49.9851	50.3635	0.513999	150.465	150.422	0.171494	35.0854	34.9645	0.0851758	122.087	122.04	0.0375236	5.02378	7.86422	1.89964	3.70238	0.517169	13.1088	2.80094	2.72116	0.295276	19.1511	19.144	0.0428152	594.013	594.059	0.150247	44066.4
48.9855	48.9893	0.222389	2.79979	2.75039	0.1775	120.322	118.911	1.13706	22.8989	22.9529	0.0908319	50.0412	49.5978	0.508686	150.476	150.639	0.170898	35.0711	35.1944	0.0844435	122.085	122.073	0.0376481	5.02824	6.5671	1.81433	3.69906	2.72158	3.23687	2.79558	2.60249	0.294382	19.1558	19.0943	0.0422592	593.955	593.951	0.150977	44078.3
49.0136	49.2369	0.238112	2.79386	2.73145	0.221801	120.276	121.16	1.46713	22.8951	22.8052	0.0917822	49.987	49.96	0.558499	150.513	150.539	0.172373	35.0797	35.0449	0.0856435	122.128	122.103	0.0375292	5.01796	3.92397	2.36636	3.70148	1.44815	3.19447	2.79782	2.6077	0.296978	19.1585	19.2458	0.0463157	593.949	594.125	0.151875	44205.5
49.0287	48.7561	0.229236	2.80252	2.66723	0.196951	120.349	119.26	1.28034	22.8944	22.8662	0.0913681	50.0035	50.1392	0.528635	150.481	150.486	0.171801	35.0887	35.1829	0.085356	122.105	122.112	0.0375269	5.0261	6.61121	2.06085	3.70122	4.38356	3.34802	2.80309	3.64613	0.296558	19.142	19.093	0.0439236	593.93	593.572	0.150817	44089.3
48.9908	49.0289	0.223095	2.79953	2.8015	0.178101	120.351	119.829	1.14171	22.8895	22.8934	0.0911514	50.0197	49.8623	0.507724	150.496	150.562	0.172519	35.071	35.1603	0.0854424	122.123	122.094	0.0375992	5.04004	5.58851	1.82486	3.70229	3.86937	3.28709	2.8035	3.08676	0.296739	19.1798	19.1366	0.0420576	593.889	593.707	0.149788	43944.8
49.0023	48.8217	0.223613	2.8	2.81756	0.17907	120.244	121.012	1.1539	22.9032	22.7976	0.0914706	49.9882	50.6354	0.507501	150.526	150.428	0.171729	35.0434	34.952	0.0852599	122.094	122.065	0.0375753	5.02982	4.4952	1.84698	3.69296	5.13314	3.37783	2.80391	2.89693	0.29648	19.169	19.2239	0.0424569	593.985	594.008	0.150186	44114.2
49.023	48.8142	0.220157	2.79846	2.8459	0.169612	120.319	119.432	1.09089	22.894	22.8355	0.0911212	49.9838	50.1465	0.499473	150.507	150.62	0.171971	35.0801	35.175	0.0851631	122.14	122.146	0.0375825	5.03566	5.94878	1.72916	3.70357	1.37025e-08	3.58617	2.80198	3.17031	0.295503	19.1554	19.1191	0.0419874	593.969	593.848	0.150074	44124.8
49.0066	49.1283	0.23042	2.80169	2.64255	0.200475	120.282	119.467	1.30627	22.9017	22.9894	0.0913396	50.0095	49.4854	0.532765	150.506	150.754	0.171887	35.0862	35.1518	0.0853704	122.112	122.096	0.0375254	5.0296	5.90949	2.10369	3.70577	2.50998e-08	2.4439	2.79709	2.79914	0.29101	19.147	19.1194	0.0441803	593.966	593.996	0.150764	44044.3
